AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
168.490,287.020,532.860,167.140,211.080,129.820,120.140,146.300,159.620,310.690,88.930,63.220,45.900,259.280,114.100,117.690,44.780,248.350,198.510,132.540,186.730,351.680,194.000,35.590,162.990,167.880,149.660,168.810,62.180,40.070
172.100,291.910,543.700,165.300,211.330,132.220,122.130,145.260,159.850,314.890,91.020,63.700,46.610,262.180,116.070,121.570,45.150,248.390,200.870,134.010,189.890,353.820,196.840,36.110,165.840,169.990,152.240,171.560,62.700,40.590
173.190,293.470,544.640,166.090,216.420,132.600,122.460,146.670,156.810,314.610,90.600,64.500,46.590,265.440,116.320,124.260,45.560,251.080,202.250,134.930,191.060,355.850,195.950,36.340,165.400,170.470,151.430,172.160,62.700,41.070
173.030,292.710,546.120,167.570,217.140,139.370,123.630,148.560,156.410,327.380,90.590,65.030,46.770,266.290,118.060,124.960,45.800,253.150,203.670,136.560,189.590,354.970,197.520,36.190,165.350,172.080,150.260,173.520,62.680,42.040
174.550,291.320,545.000,167.580,214.520,139.520,122.590,149.930,157.700,325.760,91.040,64.880,46.660,266.820,117.040,122.810,45.340,250.580,202.780,137.790,187.960,353.740,195.930,35.780,163.900,167.200,147.430,173.960,61.950,40.870
174.150,290.170,545.220,166.770,215.250,139.070,121.640,149.240,159.020,325.210,91.400,65.220,49.370,266.580,116.010,122.670,44.190,249.700,203.720,139.070,187.930,354.520,197.350,36.200,164.650,168.690,146.680,174.110,61.950,38.240
171.520,286.150,548.320,169.310,212.820,137.020,118.630,149.770,157.690,321.320,92.080,65.170,48.700,266.540,113.160,120.140,44.420,250.860,201.560,138.370,183.770,349.270,195.600,35.380,162.240,162.920,145.200,172.640,60.480,38.220
167.570,277.750,544.570,167.590,208.610,134.570,116.670,149.730,156.900,312.210,91.160,64.200,47.710,262.950,110.340,115.940,44.170,246.900,197.840,135.550,176.980,342.420,191.760,33.840,157.700,158.980,141.590,169.140,58.260,37.310
167.230,276.440,535.800,166.130,206.800,134.000,115.520,149.330,161.990,306.900,90.200,64.270,47.410,260.540,110.680,114.860,43.470,244.470,197.550,134.740,176.000,340.180,197.210,33.950,157.330,160.070,141.750,168.290,59.370,37.440
167.530,275.790,536.460,165.580,206.670,134.970,115.800,146.450,163.190,308.110,90.010,64.360,47.070,260.860,111.410,116.410,43.550,244.490,197.790,133.230,180.010,341.940,194.160,33.860,159.130,163.600,141.040,168.490,59.340,36.770
170.030,278.850,541.570,167.130,209.820,135.870,118.550,145.820,164.620,309.780,90.270,64.670,47.270,262.560,113.220,117.460,43.740,245.680,200.430,133.980,173.910,346.490,198.880,34.890,162.230,169.380,142.760,168.980,60.590,36.800
163.620,268.090,529.250,164.270,202.890,131.600,114.670,145.700,163.410,298.100,89.260,63.110,45.890,256.950,108.280,114.070,43.250,240.650,193.060,130.380,165.230,336.400,191.920,33.360,157.310,164.530,129.140,166.840,57.820,36.000
161.380,265.230,529.770,163.000,202.330,132.880,114.390,142.290,164.630,296.320,87.590,62.730,45.710,255.660,107.880,113.530,43.330,239.380,192.420,130.310,160.210,333.920,191.780,32.940,154.540,165.420,126.440,165.360,57.940,35.960
158.910,262.970,522.840,162.430,201.380,132.480,114.410,141.690,160.620,293.100,86.880,62.150,45.240,253.490,107.860,112.430,42.530,239.120,190.700,129.580,159.670,333.630,186.940,32.260,154.660,162.210,124.860,163.460,57.100,35.180
157.220,261.470,519.330,161.340,198.710,132.550,113.730,140.180,158.060,288.420,85.360,61.710,44.720,252.280,106.450,112.080,41.810,240.300,189.350,128.450,156.120,332.670,184.710,31.920,152.000,160.250,124.350,161.640,55.640,35.060
157.960,260.400,524.000,165.340,200.130,134.480,114.510,137.940,155.540,293.370,87.150,62.000,45.290,256.470,106.490,112.530,41.810,245.500,190.730,129.660,153.530,333.500,182.440,31.760,151.110,153.660,125.630,163.300,55.230,35.260
155.810,256.060,516.350,162.740,197.760,133.000,113.710,139.640,157.850,291.900,86.230,61.150,44.590,254.510,105.740,111.200,41.300,242.370,186.890,127.790,153.690,331.480,180.830,31.220,149.790,151.820,121.650,162.700,54.760,35.270
155.810,256.060,516.350,162.740,197.760,133.000,113.710,139.640,157.850,291.900,86.230,61.150,44.590,254.510,105.740,111.200,41.300,242.370,186.890,127.790,153.690,331.480,180.830,31.220,149.790,151.820,121.650,162.700,54.760,35.270
154.530,253.250,517.680,163.180,198.640,132.340,113.740,137.160,157.120,289.540,86.420,61.180,44.470,254.390,105.150,110.090,41.100,242.220,185.600,126.720,151.720,326.490,180.660,30.360,148.600,152.390,116.600,161.880,54.250,35.320
155.960,258.090,521.680,164.070,200.420,135.740,115.900,135.630,155.110,297.470,86.870,62.310,45.020,258.420,108.480,112.690,41.080,244.790,189.090,127.710,153.280,330.560,180.860,30.650,152.250,155.950,120.550,164.020,56.260,36.080
154.460,258.520,527.510,165.390,200.710,136.430,118.600,137.680,155.950,299.900,87.420,62.120,45.370,260.080,108.730,112.330,41.320,245.450,187.820,128.470,156.900,335.380,183.150,30.750,153.520,157.790,119.270,164.510,57.430,35.960
157.370,264.460,524.340,165.710,205.200,136.840,119.170,137.860,159.970,299.770,87.340,62.320,45.770,259.520,110.970,115.180,42.240,247.690,191.690,129.190,162.590,340.100,189.490,31.460,158.440,157.520,123.100,164.150,58.390,36.240
163.430,266.650,531.250,165.640,206.630,138.070,120.580,139.960,162.500,297.540,88.160,62.500,46.400,260.370,112.380,116.390,42.760,237.620,192.030,130.660,165.630,342.580,192.400,31.560,162.450,158.720,124.250,165.330,59.550,36.630
153.840,251.990,513.960,161.330,199.670,135.220,116.390,138.180,159.410,277.930,86.280,60.470,44.110,254.330,105.720,111.760,41.750,226.860,184.980,127.250,158.100,328.390,184.310,29.290,155.350,147.310,120.470,162.220,56.650,34.740
155.310,252.220,509.770,164.660,199.410,134.920,116.120,138.510,163.270,276.340,86.950,60.790,43.960,255.720,107.000,112.500,41.280,228.120,179.970,127.690,160.280,327.260,184.650,29.180,156.300,149.260,117.530,163.240,55.810,34.770
152.370,245.380,522.910,165.080,195.370,133.470,117.870,137.440,160.620,271.540,86.750,59.530,43.290,253.470,105.500,110.770,41.030,227.660,176.860,125.490,154.780,331.620,182.490,28.840,156.130,149.780,116.420,164.160,55.130,34.230
150.700,244.740,521.020,167.600,193.300,133.190,117.080,138.280,156.450,275.970,87.720,59.540,43.300,254.910,104.120,108.250,41.250,231.140,177.350,127.270,151.510,326.210,179.470,29.240,153.080,144.290,116.610,162.330,53.980,34.270
154.480,244.520,523.550,166.280,193.130,134.330,118.160,137.990,156.900,280.420,86.640,59.990,43.300,257.010,107.210,109.170,41.240,230.760,178.630,127.730,152.830,328.660,182.110,29.440,155.360,144.880,116.640,164.290,55.330,34.150
156.900,242.450,522.800,164.970,192.070,133.550,115.830,137.500,156.280,274.170,86.000,59.900,42.580,255.400,102.420,107.570,40.590,227.710,177.010,126.300,149.800,323.260,177.990,28.960,153.480,145.940,116.520,160.950,54.250,33.990
153.720,238.950,512.080,163.280,187.020,134.770,112.490,135.730,155.010,271.570,84.530,59.400,41.590,251.080,99.790,104.490,39.480,224.460,174.300,124.930,147.630,320.710,171.950,28.470,148.710,143.290,114.810,157.060,53.150,33.430
152.740,240.980,517.460,166.180,185.790,133.390,111.210,136.210,154.890,269.140,87.510,59.260,41.150,247.940,98.550,102.160,39.930,227.750,173.250,125.310,150.150,312.920,170.550,28.070,143.030,138.710,114.140,157.000,52.490,33.320
150.430,237.920,513.610,166.720,183.960,130.060,109.140,135.580,144.770,270.940,86.780,58.600,40.660,245.950,97.020,99.500,39.520,226.970,171.380,122.710,147.010,301.970,164.240,27.520,140.260,131.260,112.990,155.480,50.740,32.830
150.770,237.450,508.360,165.700,180.590,131.310,106.790,135.710,140.960,266.580,86.180,57.870,40.580,243.760,96.060,98.120,38.930,226.870,170.070,122.010,146.320,294.620,162.620,26.970,137.450,127.340,113.000,150.600,50.050,32.690
151.760,236.410,508.370,164.940,177.870,130.950,105.850,131.980,141.020,268.690,85.840,56.380,40.520,236.700,96.290,95.850,38.890,225.990,170.070,121.740,148.890,291.380,162.440,26.890,137.490,127.510,112.410,151.240,50.090,32.430
149.840,241.070,513.940,166.360,179.180,133.110,107.990,131.980,145.780,282.190,86.780,56.980,41.340,236.940,98.700,99.400,39.390,230.980,173.830,122.760,150.170,300.790,167.760,27.130,140.560,133.440,114.280,152.920,51.250,33.200
142.480,237.500,508.830,164.530,180.060,132.250,106.160,128.700,144.770,278.330,86.640,56.570,40.570,234.400,95.330,97.450,38.640,228.410,170.070,121.630,146.810,296.110,165.900,26.380,137.790,125.330,112.300,154.680,50.650,31.550
138.200,232.900,505.040,163.360,177.650,129.700,104.500,126.250,143.670,275.940,86.120,56.020,40.000,230.740,83.120,94.330,37.970,225.400,166.970,118.810,143.840,293.050,164.080,25.770,134.910,121.080,110.500,153.200,50.400,31.400
