AAPL,MSFT,UNH,JNJ,V,WMT,JPM,PG,CVX,HD,MRK,KO,CSCO,MCD,NKE,DIS,VZ,AMGN,HON,IBM,CRM,GS,CAT,INTC,AXP,BA,MMM,TRV,DD,WBA
195.605,336.340,504.740,168.890,239.780,159.110,157.180,156.250,162.300,332.070,105.280,61.770,52.660,291.070,109.400,89.030,33.430,232.120,193.480,143.330,224.270,357.720,288.650,35.800,169.650,238.010,110.560,172.310,77.040,29.570
192.580,327.500,504.800,169.910,237.560,159.220,155.400,156.590,159.730,328.500,105.700,61.960,52.580,289.620,107.510,86.300,33.320,230.410,192.900,144.170,220.500,351.100,287.570,34.390,166.750,231.380,108.910,171.100,76.380,30.670
191.170,326.660,504.860,170.640,238.760,159.260,156.350,157.000,159.670,329.850,105.730,61.640,53.150,291.020,108.640,85.490,33.060,230.700,190.510,144.450,215.560,353.160,281.450,34.870,166.410,231.360,107.190,169.400,77.130,30.310
181.990,327.780,502.730,169.040,238.990,158.340,156.020,155.280,159.310,326.430,105.000,60.710,52.630,287.020,108.810,86.300,32.620,243.280,189.210,144.240,214.590,353.220,276.440,35.140,165.410,231.360,105.510,168.650,77.030,29.860
178.850,330.110,510.740,173.100,241.510,160.490,156.760,156.920,159.890,329.170,106.090,61.190,53.010,291.400,110.480,86.830,32.530,252.940,189.600,146.180,216.060,355.560,281.650,35.230,166.960,238.250,105.230,170.120,78.080,29.880
179.800,326.050,505.860,173.180,239.290,160.650,155.880,157.090,159.650,327.810,106.410,60.920,53.060,289.580,109.690,88.130,32.570,260.800,187.650,145.910,211.580,348.260,282.890,35.020,165.870,238.040,104.120,167.880,77.590,29.530
178.190,322.230,502.110,173.070,239.760,160.910,153.790,156.890,159.860,328.210,106.100,61.060,52.990,288.230,109.690,87.490,32.710,259.320,189.240,142.490,205.860,342.690,284.530,34.280,163.820,237.860,103.710,167.290,76.380,29.260
177.970,322.930,503.480,172.170,240.160,160.260,153.560,156.110,160.830,329.400,105.570,60.920,53.370,287.600,109.030,91.760,33.020,262.060,188.740,143.250,208.250,340.400,283.820,34.680,163.540,238.260,103.900,166.940,76.140,29.230
177.790,321.010,508.010,173.850,240.040,161.200,154.450,157.020,164.150,331.110,107.440,61.170,53.790,288.620,108.090,89.020,33.360,262.510,190.670,143.120,208.700,340.730,285.220,34.890,165.270,235.720,104.550,166.860,76.320,29.350
179.460,324.040,510.930,173.440,242.900,160.000,154.770,155.790,164.030,329.950,108.910,60.880,53.880,288.810,107.640,88.810,33.560,260.970,189.510,141.910,212.060,337.740,284.540,35.680,166.080,236.710,103.420,166.270,76.690,29.070
177.450,321.860,506.690,172.940,239.830,159.180,150.830,154.790,159.240,332.140,108.660,60.470,53.350,288.300,106.550,87.060,33.260,266.010,187.800,141.870,208.780,332.210,277.370,34.770,161.910,232.260,101.140,163.480,75.250,28.600
176.570,320.400,503.560,172.390,239.290,159.260,150.190,153.210,158.630,333.030,108.730,60.480,52.960,285.400,106.530,86.350,33.270,265.020,186.490,140.640,206.990,329.110,274.510,33.530,160.760,229.950,100.790,165.370,74.760,28.190
174.000,316.880,493.960,174.010,237.370,155.690,148.630,152.110,159.750,327.280,108.920,60.610,54.730,281.860,105.050,85.920,33.060,263.850,185.980,140.660,203.840,327.520,275.170,32.580,160.580,224.540,101.800,163.410,74.830,27.160
174.490,316.480,498.440,172.490,238.170,157.930,148.970,152.540,160.900,327.370,109.200,60.950,55.040,281.740,104.810,85.960,33.180,261.820,186.580,141.410,204.830,324.930,273.800,32.750,160.230,226.650,100.010,162.470,75.400,26.540
175.840,321.880,497.680,167.350,239.460,157.510,149.480,151.770,160.360,324.060,109.640,60.430,55.440,280.040,102.860,85.880,33.000,260.700,186.950,142.280,209.030,322.060,272.750,33.140,160.880,227.220,99.190,161.600,74.800,26.440
177.230,322.460,492.340,166.020,240.570,157.010,146.380,151.830,159.040,324.480,107.230,60.060,55.460,280.310,101.460,85.790,33.200,257.620,186.010,141.490,206.760,318.790,270.200,32.890,159.080,230.070,98.510,159.940,73.890,26.540
181.120,327.000,489.440,164.530,242.300,158.100,147.370,153.250,159.250,326.090,111.300,60.270,55.980,281.870,98.750,85.830,33.190,257.360,187.080,143.410,209.130,322.330,273.030,33.980,159.440,228.580,99.650,160.930,74.520,26.540
176.380,319.970,488.100,165.090,239.470,156.890,147.230,152.540,157.940,322.590,109.450,60.110,55.240,282.350,97.630,82.470,33.380,256.620,185.160,143.550,205.510,319.960,269.300,32.590,157.790,217.310,98.500,161.840,74.250,25.320
178.610,322.980,489.120,166.250,242.570,157.820,147.050,153.540,159.120,322.860,110.210,60.390,55.700,284.580,98.840,83.360,33.350,256.380,186.300,145.350,209.470,320.150,272.560,33.250,158.320,223.410,98.950,161.640,74.640,25.260
180.190,323.700,491.280,164.290,243.830,158.720,147.560,153.780,160.210,325.910,108.930,60.560,56.200,283.680,99.630,84.160,33.550,256.550,187.880,146.020,211.720,325.970,274.790,33.620,159.190,227.060,104.120,160.830,75.490,25.170
184.120,328.410,492.830,164.310,245.340,160.050,148.760,153.870,159.960,329.380,109.990,60.500,56.560,283.590,101.770,84.400,34.690,259.640,189.520,146.450,211.960,332.550,280.030,34.310,160.240,227.250,105.570,161.280,76.710,25.540
187.650,328.790,491.530,163.730,246.230,161.200,148.160,154.040,160.180,330.630,110.210,60.470,56.810,284.240,102.100,84.280,34.640,257.880,188.560,146.860,215.040,328.580,282.330,34.530,160.170,228.850,104.450,161.320,76.990,25.600
187.870,327.760,476.580,161.680,245.680,162.610,146.330,154.340,161.100,330.300,108.980,59.830,57.350,281.150,101.710,83.680,34.980,256.340,187.940,146.830,221.460,327.710,281.130,35.140,157.990,224.030,106.670,161.230,76.890,25.310
189.460,328.660,476.240,160.480,248.110,161.570,146.820,154.510,164.300,333.080,109.840,59.310,57.840,280.940,102.360,81.640,34.860,256.710,188.390,147.940,221.530,327.400,286.250,36.610,159.620,223.400,106.950,162.300,77.970,23.430
189.460,328.660,476.240,160.480,248.110,161.570,146.820,154.510,164.300,333.080,109.840,59.310,57.840,280.940,102.360,81.640,34.860,256.710,188.390,147.940,221.530,327.400,286.250,36.610,159.620,223.400,106.950,162.300,77.970,23.430
189.700,333.550,480.810,160.680,245.340,160.270,145.200,152.440,166.460,327.780,107.510,58.820,57.260,279.160,100.320,81.190,34.300,254.010,185.700,148.130,218.690,323.750,281.630,36.710,160.000,222.570,106.850,160.390,75.390,22.730
182.910,332.880,476.940,158.010,246.160,161.470,144.960,152.140,166.630,326.000,106.490,58.780,57.160,275.440,100.180,80.980,34.180,249.010,184.510,148.060,221.620,321.130,282.900,36.980,158.000,217.950,106.370,160.610,75.960,22.640
177.560,329.910,484.810,160.030,247.140,163.470,143.720,153.590,166.640,328.420,107.940,58.330,56.790,278.330,97.930,80.570,33.810,254.390,184.120,147.520,222.530,321.960,281.430,38.180,156.780,216.050,105.950,160.670,75.560,22.040
178.180,334.270,480.770,160.560,247.290,163.770,143.830,152.930,167.210,328.710,109.050,58.330,56.670,279.220,97.670,81.580,33.450,259.430,184.520,147.680,224.760,325.520,282.280,38.010,157.430,211.270,106.240,159.890,75.410,21.990
179.360,337.940,479.380,162.660,247.220,164.340,144.460,154.750,163.760,328.370,108.600,58.880,56.840,279.760,96.790,82.520,33.940,261.720,186.210,148.380,225.310,324.650,282.050,38.590,157.830,211.010,107.890,161.130,75.430,21.430
176.300,331.770,479.900,163.580,247.300,164.520,146.340,152.030,166.810,326.280,109.020,58.300,56.390,280.710,96.300,83.680,34.040,260.310,189.210,146.300,221.660,330.900,281.810,38.860,158.500,210.650,107.160,162.770,75.190,21.720
174.210,336.060,479.840,163.990,247.830,164.560,146.410,153.090,166.200,325.880,107.810,58.440,56.280,281.770,96.130,83.480,33.860,257.230,191.590,146.550,218.800,334.980,275.920,38.710,159.140,208.400,101.050,163.130,74.180,21.900
175.740,338.700,483.600,163.740,241.500,165.250,149.250,154.770,167.230,329.630,108.240,58.460,56.370,284.760,97.190,84.480,34.040,262.300,193.560,147.350,218.780,344.570,282.560,38.670,161.780,209.050,102.320,165.960,75.170,22.480
175.010,330.220,486.700,161.450,241.070,164.640,148.810,153.470,166.500,321.400,107.520,57.940,56.040,278.230,96.260,85.580,33.790,260.720,193.040,145.990,214.610,342.540,279.150,37.880,163.750,208.110,101.060,164.800,74.560,22.420
177.970,329.060,486.060,162.470,244.660,163.420,149.120,154.050,167.220,317.260,107.820,58.300,56.110,277.720,95.510,85.020,33.530,263.150,194.460,145.090,215.000,343.320,280.940,37.990,159.630,205.120,101.040,166.850,74.780,22.190
179.070,328.650,480.660,162.200,243.560,163.380,148.930,153.600,167.200,314.610,107.360,58.180,55.840,278.130,94.620,81.940,33.400,264.310,195.350,146.520,215.700,341.890,279.670,36.340,159.350,204.480,100.230,167.190,74.470,22.030
175.490,320.770,492.130,162.910,241.860,163.910,148.300,153.470,166.690,310.860,107.310,58.440,55.500,277.200,94.040,82.560,33.600,271.460,194.440,149.830,213.030,336.700,278.610,34.690,157.230,202.370,98.990,168.940,74.000,21.840
173.930,319.530,501.140,161.660,236.610,161.920,147.140,152.140,165.190,306.760,106.730,57.540,53.340,271.220,91.590,82.730,33.290,269.410,191.430,147.380,208.610,330.240,272.030,34.650,154.710,199.950,97.490,168.610,72.860,21.450
174.790,317.010,506.100,160.500,235.080,162.350,145.730,151.580,166.280,305.730,106.340,57.600,53.570,272.220,90.850,81.250,33.280,267.700,189.780,146.910,206.430,327.890,273.060,34.180,153.080,197.710,97.040,167.840,72.840,21.120
176.080,317.540,510.280,160.260,233.360,163.070,146.450,150.660,168.710,306.490,105.840,57.000,53.480,269.780,90.600,81.010,33.160,266.860,191.860,146.480,206.340,328.840,274.270,34.290,153.230,198.780,94.790,167.840,73.360,21.340
171.960,312.140,505.450,159.020,229.650,162.500,144.930,149.320,167.800,302.540,105.390,56.530,52.710,267.720,90.170,80.050,32.990,269.040,187.890,143.240,202.490,323.820,269.520,33.830,151.120,195.640,93.880,167.960,72.780,21.130
170.430,312.790,503.730,157.110,229.500,161.720,145.780,147.340,171.040,301.820,103.940,55.950,53.200,263.640,89.420,79.900,32.400,268.980,187.880,143.170,202.730,321.950,272.710,34.610,149.900,195.460,93.460,167.920,73.470,21.020
170.690,313.640,510.100,156.880,231.660,162.540,147.590,146.340,170.590,303.490,104.300,55.810,53.880,265.590,89.630,80.130,32.550,270.820,187.110,141.580,203.200,325.200,276.240,35.180,150.230,190.430,93.260,167.620,74.540,20.900
171.210,315.750,504.190,155.750,230.010,159.930,145.020,145.860,168.620,302.160,102.950,55.980,53.760,263.440,95.620,81.050,32.410,268.760,184.740,140.300,202.780,323.570,273.000,35.550,149.190,191.680,93.620,163.310,74.590,22.240
